"","AHT_CIM7_R3","AHT_CIM7_R2","AHT_CIM7_R1","AHT_None_R3","AHT_None_R2","AHT_None_R1","WT_CIM7_R3","WT_CIM7_R2","WT_CIM7_R1","WT_None_R3","WT_None_R2","WT_None_R1"
"SLC35E2B",440.756419449291,437.180152821865,392.699954536787,424.617475050522,432.656288521058,338.303853347737,406.083673601171,427.613809037737,346.063306656037,402.210868610661,368.854934089707,333.897489525912
"MMP23A",0,1.18798954571159,0,0,0,0,0,0,0,0,0,0
"CDK11A",469.788279413017,422.924278273326,498.344779262716,454.262226902098,470.110116482582,486.629266527225,450.892906550266,488.912507051783,475.371907799018,486.210681465468,477.341679410209,413.624032943323
"SLC35E2A",109.529289863147,111.671017296889,117.383138584366,125.554243136089,123.985085665736,59.9397217643137,109.222505313419,101.918317179979,83.7249935458154,104.752707795406,99.3510193987755,94.036435825665
"LOC112268218",0,0,0,0,0,0,2.80057705931842,0,0,0,0,0
"NADK",925.060628844171,1003.85116612629,1062.85096390935,980.020620034469,896.308848458549,941.764780940997,983.936073507206,909.140930786623,1036.32936455598,895.339181722995,939.837804197612,996.922504441651
"GNB1",7578.63508053078,8271.9712067898,8449.45173919097,7133.92234263526,8021.57674031131,8596.77839948513,8414.80053756542,8187.43814679163,8338.07907945715,8144.02891454658,8210.73367215167,8294.96763265087
"GNB1-DT",0,0,0,3.48761786489135,0,0,0,2.21561559086911,3.72111082425846,0,3.42589722064743,0
"LOC124903822",0,0,0,0,1.29151130901808,0,0,0,0,0.988233092409487,0,0
"CALML6",1.31962999835117,3.56396863713477,0,0,0,1.01592748753074,0,0.738538530289702,0,0.988233092409487,1.14196574021581,0.681423448012065
"TMEM52",2.63925999670234,5.93994772855795,2.1342388833521,13.0785669933426,7.7490678541085,4.06370995012296,5.60115411863685,3.69269265144851,8.37249935458154,4.94116546204744,3.42589722064743,4.08854068807239
"CFAP74",0,2.37597909142318,5.33559720838026,0,2.58302261803617,4.06370995012296,0,1.4770770605794,0.930277706064615,0.988233092409487,0,0
"LOC107984872",0,0,0,0,0,0,0,0,0,0,0,0
"LOC105378589",0,0,0,0,0,0,0,0,0,0,0,0
"GABRD",5.27851999340469,4.75195818284636,6.40271665005631,5.23142679733703,5.16604523607233,8.12741990024593,5.60115411863685,0.738538530289702,9.30277706064615,3.95293236963795,10.2776916619423,6.81423448012065
"LOC105378590",0,0,0,0,0,0,0,0,0,0,0,0
"PRKCZ",229.615619713104,188.890337768143,258.242904885604,224.079447819269,242.8041260954,250.934089420093,246.450781220021,196.451249057061,249.314425225317,216.423047237678,212.405627680141,260.985180588621
"PRKCZ-DT",0,0,0,0,0,0,0,0,0,0,0,0
"PRKCZ-AS1",6.59814999175586,9.50391636569272,7.46983609173236,19.1818982569024,6.45755654509041,8.12741990024593,4.66762843219737,5.90830824231761,10.2330547667108,11.8587971089138,14.8455546228055,8.85850482415684
"FAAP20",267.884889665288,257.793731419415,267.846979860689,332.195601630901,271.217374893797,233.66332213207,285.658860050479,317.571568024572,277.222756407255,331.058085957178,275.21374339201,231.00254887609
"LOC112268219",22.4337099719699,29.6997386427898,23.4766277168731,27.029038452908,24.5387148713436,18.2866947755533,18.6705137287895,21.4176173784013,15.8147210030985,16.7999625709613,26.2652120249636,18.3984330963258
"LOC105378593",0,3.56396863713477,1.06711944167605,2.61571339866851,0,2.03185497506148,3.7341027457579,0.738538530289702,0,0,1.14196574021581,0
"LOC124903823",0,0,0,0,0,0,0,0,0,0,0,0
"SKI",897.348398878797,885.052211555135,862.232508874249,785.585924066777,910.515472857748,816.805699974716,843.907220541285,991.11870764878,904.229930294806,914.115610478776,920.424386613943,899.478951375926
"LOC124903824",2.63925999670234,1.18798954571159,0,0.871904466222838,3.87453392705425,2.03185497506148,1.86705137287895,3.69269265144851,1.86055541212923,0.988233092409487,5.70982870107905,0.681423448012065
"MORN1",71.2600199109633,79.5952995626765,66.1614053839152,79.3433064262782,81.3652124681392,71.1149241271519,65.3467980507632,80.5006998015775,51.1652738335538,64.2351510066167,89.0733277368332,73.593732385303
"LOC100129534",22.4337099719699,11.8798954571159,14.9396721834647,31.3885607840222,12.9151130901808,15.2389123129611,33.6069247118211,19.2020017875322,11.1633324727754,12.8470302013233,7.99376018151067,10.902775168193
"RER1",1332.82629833468,1304.41252119133,1431.00717128758,1241.59195990132,1287.63677509103,1312.57831388972,1358.27987376944,1229.66665293235,1293.08601142982,1276.79715539306,1329.2481216112,1394.8737980807
"PEX10",271.843779660341,225.718013685202,258.242904885604,250.236581805954,224.722967769146,305.794173746753,253.918986711537,294.676873585591,247.453869813188,247.058273102372,318.608441520211,258.940910244585
"PLCH2",0,0,0,0,0,0,0,0,0,0,0,0
"PANK4",5.27851999340469,0,1.06711944167605,9.59094912845121,0,1.01592748753074,7.4682054915158,0,2.79083311819385,4.94116546204744,3.42589722064743,1.36284689602413
"HES5",0,0,0,0,0,0,0,0,0,0,0,0
"TNFRSF14-AS1",0,0,0,0,0,0,0,0,0.930277706064615,0,0,0
"TNFRSF14",0,0,0,0,0,0,0,0,0,0,0,0
"LOC100996583",0,0,0,0,0,0,0,0,0,0,0,0
"PRXL2B",10.5570399868094,0,1.06711944167605,0.871904466222838,2.58302261803617,1.01592748753074,1.86705137287895,2.95415412115881,0,4.94116546204744,0,5.45138758409652
"MMEL1",0,0,0,0,0,0,0,0,0,0,0,0
"MMEL1-AS1",0,0,0,0,0,0,0,0,0,0,0,0
"TTC34",0,0,0,0.871904466222838,2.58302261803617,0,0,0,1.86055541212923,0,1.14196574021581,0
"LOC105378602",0,0,0,0,0,0,0,0,0,0,0,0
"LOC105378601",0,0,0,0,0,0,0,0,0,0,0,0
"LOC112268220",0,0,0,0,0,0,0,0,0,0,0,0
"LOC107985732",0,0,0,0,0,0,0,0,0,0,0,0
"LOC105378600",0,0,0,0,0,0,0,0,0,0,0,0
"LOC105378598",0,0,0,0,0,0,0,0,0,0,0,0
"LOC107984904",0,0,0,0,0,0,0,0,0,0,0,0
"LOC105378599",0,0,0,0,0,0,0,0,0,0,0,0
"LOC124903825",1.31962999835117,2.37597909142318,14.9396721834647,0.871904466222838,5.16604523607233,11.1752023628381,1.86705137287895,3.69269265144851,12.09361017884,0,1.14196574021581,13.6284689602413
"LOC124903826",1.31962999835117,0,2.1342388833521,3.48761786489135,1.29151130901808,11.1752023628381,1.86705137287895,1.4770770605794,10.2330547667108,0.988233092409487,2.28393148043162,8.85850482415684
"ACTRT2",0,0,0,0,0,0,0,0,0,0,0,0
"LOC124903827",7.91777999010703,7.12793727426954,3.20135832502815,0.871904466222838,2.58302261803617,3.04778246259222,13.0693596101526,4.43123118173821,3.72111082425846,5.92939855445692,6.85179444129486,2.72569379204826
"PRDM16-DT",0,0,0,0,0,0,0,0,0,0,0,0
"PRDM16",39.5888999505352,59.3994772855795,62.960047058887,40.1076054462505,51.6604523607233,32.5096796009837,55.078015499929,55.3903897717276,48.37444071536,76.0939481155305,63.9500814520854,65.4166510091582
"MIR4251",0,0,0,0,0,0,0,0,0,0,0,0
"LOC105378606",0,0,0,0,0,0,0,0.738538530289702,0,0,0,0
"LOC107984909",0,1.18798954571159,1.06711944167605,5.23142679733703,3.87453392705425,0,4.66762843219737,1.4770770605794,0.930277706064615,0,0,1.36284689602413
"LOC105378605",0,0,0,0,0,0,0,0,0,0,0,0
"LOC124903828",0,0,1.06711944167605,0.871904466222838,0,3.04778246259222,1.86705137287895,0,0,1.97646618481897,4.56786296086324,0
"LOC105378604",0,0,0,0.871904466222838,0,1.01592748753074,0,0,0,0,0,0
"ARHGEF16",96.3329898796355,104.54308002262,133.389930209506,142.120427994323,134.317176137881,131.054645891466,124.15891629645,115.950549255483,143.262766733951,134.39970056769,127.900162904171,145.824617874582
"MEGF6",319.350459600984,238.78589868803,348.948057428069,288.600378319759,238.929592168345,349.479055710575,284.72533436404,287.291488282694,380.483581780428,257.928837118876,266.078017470284,380.234283990732
"LOC105378608",0,0,0,0.871904466222838,0,0,0,0,0,0,0,0
"MIR551A",0,0,0,0,0,0,0,0,0,0,0,0
"TPRG1L",736.353539079954,724.67362288407,637.070306680603,817.846389317022,752.951093157542,750.770413285218,714.147150126198,668.37736991218,747.943275675951,809.36290268337,722.864313556608,686.874835596161
"WRAP73",263.925999670234,262.545689602261,245.437471585492,231.054683549052,271.217374893797,297.666753846507,270.722449067448,259.227024131685,277.222756407255,285.599363706342,242.096736925752,288.923541957116
"TP73",5.27851999340469,9.50391636569272,2.1342388833521,4.35952233111419,3.87453392705425,9.14334738777667,9.33525686439475,6.64684677260732,2.79083311819385,1.97646618481897,6.85179444129486,5.45138758409652
"TP73-AS3",5.27851999340469,0,0,0,0,0,0,0,1.86055541212923,0,0,0
"TP73-AS2",0,0,0,0,0,0,0,0,0,0,0,0
"GFOD3P",300.875639624067,292.245428245051,279.585293719125,270.29038452908,293.173067147105,299.698608821569,279.124180245403,288.030026812984,333.039418771132,266.822934950562,284.349469313737,285.516424717055
"CCDC27",1.31962999835117,2.37597909142318,0,0.871904466222838,0,1.01592748753074,1.86705137287895,2.21561559086911,0,0.988233092409487,2.28393148043162,0.681423448012065
"SMIM1",10.5570399868094,11.8798954571159,16.0067916251408,8.71904466222838,6.45755654509041,5.0796374376537,20.5375651016684,13.2936935452146,7.44222164851692,13.8352632937328,12.5616231423739,11.5841986162051
"LRRC47",960.690638799653,949.203647023561,1022.30042512566,1089.00867831232,1003.50428710705,1041.32567471901,1028.7453064563,1006.62801678486,1101.4488039805,1011.95068662731,1068.879932842,1106.63167957159
"CEP104",761.426509048626,637.950386047124,662.681173280828,780.35449726944,809.777590754338,744.674848360033,667.470865804224,689.794987290581,726.546888436465,706.586661072783,662.34012932517,679.379177668029
"LOC124903829",0,2.37597909142318,2.1342388833521,8.71904466222838,3.87453392705425,3.04778246259222,0.933525686439475,0,1.86055541212923,4.94116546204744,4.56786296086324,2.04427034403619
"DFFB",65.9814999175586,34.4516968256361,60.8258081755349,72.3680706964955,63.2840541418861,37.5893170386374,63.4797466778843,68.6840833169423,58.6074954820708,48.4234215280649,86.7893962564016,37.4782896406636
"C1orf174",471.107909411368,515.58746283883,417.243701695336,540.580769058159,576.014043822065,464.278861801549,463.028740473979,495.55935382439,454.905798265597,489.175380742696,494.471165513446,495.394846704771
"LINC01134",10.5570399868094,2.37597909142318,2.1342388833521,4.35952233111419,3.87453392705425,2.03185497506148,1.86705137287895,2.21561559086911,3.72111082425846,3.95293236963795,3.42589722064743,0.681423448012065
"LINC01346",0,0,0,0,0,0,0,0,0,0,0,0
"LINC01345",0,0,0,0,0,0,0,0,0,0,0,0
"LINC02780",1.31962999835117,0,0,0,0,1.01592748753074,0,0.738538530289702,1.86055541212923,0,0,0.681423448012065
"LINC01777",1.31962999835117,0,0,0.871904466222838,0,0,0,0,0,0,0,0
"LOC105376674",0,0,0,0,0,0,0,0,0,0,0,0
"LOC124904578",0,0,0,0,0,0,0,0,0,0,0,0
"LINC01646",0,0,0,0,0,0,0,0,0,0,0,0
"AJAP1",0,1.18798954571159,0,0,0,0,0.933525686439475,0,0,0,0,0
"LINC02781",0,0,0,0,0,0,0,0,0,0,0,0
"LOC124904589",0,0,0,0,0,0,0,0,0,0,0,0
"LOC102724429",0,0,0,0,0,0,0,0,0,0,0,0
"LINC02782",0,0,0,0,0,0,0,0,0,0,0,0
"LOC105376682",0,0,0,0,0,0,0,0,0,0,0,0
"LOC124904590",2.63925999670234,9.50391636569272,7.46983609173236,3.48761786489135,1.29151130901808,9.14334738777667,1.86705137287895,11.8166164846352,9.30277706064615,9.88233092409487,11.4196574021581,10.221351720181
"LOC107984911",0,0,0,0,0,0,0,0.738538530289702,0,0,1.14196574021581,0.681423448012065
"LOC105376686",0,0,0,0,0,0,0,0,0,0,0,0
"LOC124900451",0,0,0,0,0,0,0,0,0,0,0,0
"LOC124903830",0,0,0,0,0,0,0,0,0,0,0,0
"MIR4689",0,0,0,0.871904466222838,0,0,0,0,0,0,0,0
"NPHP4",234.894139706509,237.597909142318,172.87334955152,231.926588015275,164.021936245297,196.074005093433,234.314947296308,228.946944389808,232.569426516154,215.434814145268,183.856484174745,200.338493715547
"KCNAB2",550.285709312439,566.671013304428,465.264076570758,539.708864591936,559.22439680483,385.036517774151,573.184771473837,627.019212215957,493.047184214246,579.104592151959,527.588171979704,457.235133616096
"LOC124903831",3.95888999505352,0,1.06711944167605,0,6.45755654509041,0,0,1.4770770605794,0,0,0,0
"CHD5",60.7029799241539,51.0835504655984,37.3491804586618,77.5994974938325,60.7010315238499,33.5256070885144,66.2803237372027,57.6060053625967,37.2111082425846,42.4940229736079,59.3822184912221,36.7968661926515
"RPL22",1871.23533766196,1619.2297508049,1733.00197328191,2108.26499932682,1994.09346112392,1946.5170661089,1769.0311758028,1742.21239295341,1787.99375105619,1884.56050722489,1773.47279455515,1731.49698139866
"RNF207-AS1",11.8766699851605,3.56396863713477,7.46983609173236,10.4628535946741,5.16604523607233,10.1592748753074,12.1358339237132,8.12392383318672,6.51194394245231,15.8117294785518,4.56786296086324,6.81423448012065
"RNF207",249.410069688371,285.117490970782,279.585293719125,225.823256751715,312.545736782376,252.965944395154,242.716678474263,258.488485601396,260.477757698092,218.399513422497,232.961011004025,261.666604036633
"ICMT",1777.54160777903,1792.67622447879,2054.2049252264,1756.01559497279,1721.5845749211,1995.28158551037,1820.37508855698,1748.12070119572,2120.10289212126,1919.14866545922,1838.56484174745,2073.57155230071
"ICMT-DT",7.91777999010703,5.93994772855795,4.2684777667042,8.71904466222838,2.58302261803617,7.11149241271519,6.53467980507632,14.0322320755043,3.72111082425846,5.92939855445692,4.56786296086324,8.17708137614478
"HES3",0,0,0,0,0,0,0,0,0,0.988233092409487,0,0
"GPR153",38.269269952184,52.27154001131,36.2820610169857,39.2357009800277,23.2472035623255,32.5096796009837,56.0115411863685,39.1425421053542,53.0258292456831,36.564624419151,36.5429036869059,44.2925241207842
"ACOT7",1285.31961839404,1357.87205074835,1607.08187916413,1265.13338048934,1401.28977028462,1504.58860903303,1485.2393671252,1458.61359732216,1535.88849271268,1422.06741997725,1440.01879841214,1642.91193315709
"HES2",31.6711199604281,42.7676236456172,41.617658225366,33.1323697164678,37.4538279615244,25.3981871882685,44.8092329490948,56.1289283020173,35.3505528304554,40.517556788789,47.962561089064,38.1597130886756
"ESPN",3.95888999505352,4.75195818284636,8.53695553340841,6.10333126355986,5.16604523607233,9.14334738777667,7.4682054915158,7.38538530289702,9.30277706064615,11.8587971089138,2.28393148043162,2.72569379204826
"MIR4252",0,0,0,0,0,0,0,0,0,0,0,0
"TNFRSF25",11.8766699851605,20.195822277097,24.5437471585492,39.2357009800277,18.0811583262532,24.3822597007378,21.4710907881079,11.8166164846352,18.6055541212923,18.7764287557803,20.5553833238846,24.5312441284343
"PLEKHG5",146.47892981698,87.9112263826577,122.718735792746,118.579007406306,133.025664828863,120.895371016158,115.757185118495,98.2256245285303,150.704988382468,105.740940887815,95.925122178128,124.019067538196
"NOL9",452.633089434452,452.624016916116,398.035551745167,458.621749233213,417.158152812841,336.271998372675,389.280211245261,448.292887885849,381.413859486492,407.152034072709,422.52732387985,328.446101941815
"TAS1R1",1.31962999835117,0,1.06711944167605,1.74380893244568,1.29151130901808,1.01592748753074,0,1.4770770605794,0.930277706064615,0,0,0.681423448012065
"LOC107984912",0,0,1.06711944167605,0,0,0,0,0,0,0,0,0
"ZBTB48",223.017469721348,198.394254133836,177.141827318225,256.339913069514,232.472035623255,159.500615542326,214.710907881079,180.203401390687,201.870262216022,197.646618481897,243.238702665968,153.320275802715
"KLHL21",1144.11920857047,1130.96604751743,1139.68356371002,1227.64148844176,1257.93201498361,1231.30411488726,1338.67583435421,1227.45103734148,1241.92073759626,1313.36177981221,1293.84718366451,1272.21757743853
"LOC107984913",0,1.18798954571159,0,0,0,1.01592748753074,0,0,0,3.95293236963795,3.42589722064743,1.36284689602413
"PHF13",515.975329355308,440.744121459,416.17658225366,447.286991172316,514.021500989197,497.804468890063,393.947839677458,488.912507051783,453.975520559532,474.351884356554,513.884583097115,427.933925351577
"THAP3",248.09043969002,226.906003230914,219.826604985267,231.926588015275,235.055058241291,228.583684694417,224.046164745474,213.437635253724,231.639148810089,237.175942178277,229.535113783378,258.940910244585
"DNAJC11",732.3946490849,651.018271049951,663.748292722504,669.622630059139,719.371799123072,654.257301969797,695.476636397409,709.735527608403,671.660503778652,664.092638099175,711.44465615445,704.591845244475
"LINC01672",0,0,0,0,0,0,0,0,0,0,0,0
"LOC124904847",0,0,0,0,0,0,0,0,0,0,0,0
"CAMTA1-DT",3.95888999505352,4.75195818284636,2.1342388833521,9.59094912845121,3.87453392705425,2.03185497506148,7.4682054915158,6.64684677260732,9.30277706064615,2.96469927722846,7.99376018151067,2.72569379204826
"CAMTA1",424.920859469077,484.699734650329,486.606465404279,439.43985097631,440.405356375166,538.441568391293,457.427586355343,499.252046475838,498.628850450634,448.657823953907,471.63185070913,511.749009457061
"LOC124903832",6.59814999175586,5.93994772855795,13.8725527417887,16.5661848582339,2.58302261803617,7.11149241271519,2.80057705931842,3.69269265144851,9.30277706064615,1.97646618481897,6.85179444129486,4.76996413608445
"CAMTA1-AS3",0,0,0,0,0,0,0,0,0,0,0,0
"CAMTA1-IT1",0,0,0,0,0,0,0,0,0,0,0,0
"CAMTA1-AS2",0,0,0,0,0,0,0,0,0,0,0,0
"CAMTA1-AS1",0,0,0,0,0,0,1.86705137287895,0,0,0,0,0
"LOC105376691",0,0,0,0,0,0,0,0,0,0,0,0
"LOC105376689",10.5570399868094,13.0678850028275,5.33559720838026,9.59094912845121,11.6236017811627,7.11149241271519,22.4046164745474,9.60100089376612,7.44222164851692,12.8470302013233,13.7035888825897,10.902775168193
"VAMP3",1608.62896799008,1698.82505036757,1811.96881196593,1617.38278484336,1753.87235764656,1795.14387046682,1713.01963461644,1601.89007219836,1681.01181485876,1644.41986576939,1641.00476869012,1751.25826139101
"PER3",151.757449810385,125.926891845429,71.4970025922954,109.859962744078,134.317176137881,76.1945615648056,136.294750220163,124.07447308867,74.4222164851692,108.705640165044,135.893923085681,67.4609213531944
"LOC124903833",0,0,1.06711944167605,1.74380893244568,0,0,0.933525686439475,2.95415412115881,1.86055541212923,4.94116546204744,0,0
"UTS2",0,0,0,0,0,1.01592748753074,1.86705137287895,0,0,0,0,0.681423448012065
"TNFRSF9",223.017469721348,184.138379585296,263.578502093985,209.257071893481,237.638080859327,267.188929220585,237.115524355627,177.249247269528,283.734700349708,234.211242901048,204.41186749863,269.162261964766
"PARK7",2531.05033683755,2309.45167686333,2362.60244387078,2430.86965182927,2363.46569550309,2263.48644221849,2552.25922672552,2299.07044479184,2254.06288179456,2437.9710389742,2196.000118435,2225.5289812074
"LOC124903834",17.1551899785652,13.0678850028275,16.0067916251408,13.0785669933426,7.7490678541085,6.09556492518445,2.80057705931842,16.2478476663734,11.1633324727754,6.91763164686641,11.4196574021581,16.3541627522896
"ERRFI1",3805.81291524478,3452.29761983788,4016.63757846866,4033.43006074685,3760.88093186066,4077.93293494839,3715.43223202911,3268.03299653193,3926.70219729874,3852.13259421218,3461.29815859412,4266.39220800354
"ERRFI1-DT",0,0,1.06711944167605,3.48761786489135,0,1.01592748753074,1.86705137287895,1.4770770605794,2.79083311819385,0,0,1.36284689602413
"LOC107984915",0,0,0,0,5.16604523607233,0,2.80057705931842,0,0.930277706064615,0,0,0
"LINC01714",0,1.18798954571159,0,0,0,0,0,0,0,0,0,0
"LOC105376695",0,0,0,0,0,0,0,0,0,0,0,0.681423448012065
"LOC124903835",0,0,1.06711944167605,0,0,0,0,0,0,0,0,0.681423448012065
"SLC45A1",108.209659864796,89.0992159283693,46.9532554337462,66.2647394329357,71.0331219959945,37.5893170386374,85.8843631524317,108.565163952586,51.1652738335538,89.9292114092633,106.20281384007,67.4609213531944
"RERE",1385.61149826873,1463.60312031668,1041.50857507583,1356.68334944274,1334.13118221568,1144.95027844714,1286.3983959136,1554.62360625982,1155.40491093225,1486.30257098387,1614.73955666516,1105.26883267557
"RERE-AS1",0,0,4.2684777667042,0.871904466222838,1.29151130901808,1.01592748753074,2.80057705931842,0.738538530289702,0.930277706064615,0.988233092409487,0,2.04427034403619
"SNORD128",0,0,0,0,0,0,0,0,0,0,0,0
"LOC124900452",0,0,0,0,0,0,0,0,0,0,0,0
"ENO1",34549.232986832,34040.6524428199,31856.7166923552,35121.1838039221,35458.4429890915,34203.2307226975,36722.0999274696,36095.3321293789,34242.5920825324,36669.3771269464,35512.8505892313,31734.5713973699
"MIR6728",0,0,0,0,1.29151130901808,0,0,0,0,0.988233092409487,0,1.36284689602413
"ENO1-AS1",11.8766699851605,8.31592681998113,9.60407497508446,13.0785669933426,5.16604523607233,8.12741990024593,10.2687825508342,14.0322320755043,8.37249935458154,7.9058647392759,7.99376018151067,5.45138758409652
"LOC112268261",7.91777999010703,1.18798954571159,9.60407497508446,4.35952233111419,2.58302261803617,6.09556492518445,11.2023082372737,2.21561559086911,13.0238878849046,11.8587971089138,4.56786296086324,2.72569379204826
"CA6",0,0,0,0,0,0,0,0,0,0,0,0
"SLC2A7",0,0,0,0.871904466222838,1.29151130901808,0,0,0,0,0.988233092409487,0,1.36284689602413
"SLC2A5",2.63925999670234,3.56396863713477,8.53695553340841,1.74380893244568,0,3.04778246259222,0.933525686439475,0,2.79083311819385,2.96469927722846,4.56786296086324,0.681423448012065
"LOC124900441",0,0,0,0,0,0,0,0,0,0,0,0
"GPR157",423.601229470726,381.34464417342,311.598876969407,321.732748036227,329.335383799611,305.794173746753,384.612582813064,438.691886992083,334.899974183262,397.269703148614,444.22467294395,311.410515741514
"MIR34AHG",100.291879874689,87.9112263826577,74.6983609173236,104.628535946741,91.6973029402839,102.608676240605,98.9537227625843,87.8860851044745,87.4461043700738,107.717407072634,87.9313619966174,113.797715818015
"MIR34A",0,0,0,0,0,0,0,0,0,0,0,0
"LNCTAM34A",29.0318599637258,35.6396863713477,29.8793443669294,32.260465250245,30.996271416434,27.43004216333,25.2051935338658,34.711310923616,32.5597197122615,25.6940604026467,28.5491435053953,21.8055503363861
"H6PD",1186.3473685177,1170.16970252592,936.930869791573,913.755880601534,985.423128780797,875.729494251499,1101.56030999858,1206.03341996308,919.11437359184,1114.7269282379,1128.26215133322,885.850482415684
"LOC124903836",5.27851999340469,1.18798954571159,2.1342388833521,1.74380893244568,0,1.01592748753074,0,2.21561559086911,0.930277706064615,0,3.42589722064743,2.72569379204826
"SPSB1",802.335038997512,785.261089715361,741.648011964856,724.552611431178,720.66331043209,774.136745498424,865.378311329393,793.928920061429,763.757996679049,795.527639389637,734.283970958766,799.991127966164
"LINC02606",0,0,5.33559720838026,4.35952233111419,0,1.01592748753074,1.86705137287895,2.95415412115881,2.79083311819385,1.97646618481897,2.28393148043162,0.681423448012065
"SLC25A33",201.903389747729,138.994776848256,128.054333001126,156.070899453888,193.726696352712,109.72016865332,161.499943754029,139.583782224754,150.704988382468,201.599550851535,146.171614747624,117.204833058075
"TMEM201",496.180879380041,506.083546473137,576.244498505068,424.617475050522,479.150695645709,513.043381203024,533.04316695694,564.243437141332,597.238287293483,528.704704439076,521.878343278625,593.519823218509
"LOC124903837",0,4.75195818284636,0,3.48761786489135,0,0,0.933525686439475,3.69269265144851,4.65138853032308,0,1.14196574021581,0
"PIK3CD",316.711199604281,251.853783690857,261.444263210633,365.327971347369,282.84097667496,298.682681334038,268.855397694569,246.67186911676,280.943867231514,326.116920495131,268.361948950715,216.011233019825
"LOC105376712",0,0,0,0,0,0,0,0,0,0,0,0
"PIK3CD-AS1",0,0,0,0,0,0,0,0,0,0,0,0
"PIK3CD-AS2",55.4244599307492,32.0757177342129,26.6779860419013,41.8514143786962,45.2028958156329,19.3026222630841,65.3467980507632,50.2206200596997,16.7449987091631,29.6469927722846,41.1107666477692,29.9826317125309
"LOC124903839",0,0,0,1.74380893244568,1.29151130901808,0,0,0,0,0,1.14196574021581,0
"CLSTN1",3555.08321555806,3817.01041037134,4190.57804746185,3008.94231293501,3396.67474271756,3991.57909850828,3704.22992379184,3746.60596415966,4148.10829134212,3567.52146359825,3702.25292977966,4168.94865493781
"CTNNBIP1",178.150049777408,128.302870936852,119.517377467718,136.017096730763,105.903927339483,120.895371016158,144.696481398119,106.349548361717,139.541655909692,156.140828600699,150.739477708487,128.107608226268
"LOC105376717",1.31962999835117,0,0,0,0,0,0,0,0,0,0,0.681423448012065
"LOC124903838",0,3.56396863713477,0,0,0,1.01592748753074,0,0,0.930277706064615,0.988233092409487,0,0
"LZIC",556.883859304195,474.007828738925,514.351570887857,525.758393132371,595.386713457336,530.314148491047,478.89867714345,502.944739127287,432.579133320046,519.81060660739,524.162274759057,458.59798051212
"NMNAT1",97.6526198779867,93.8511741112156,117.383138584366,95.0375868182893,109.778461266537,125.975008453812,88.6849402117501,93.0558548165024,125.587490318723,75.105715023121,108.486745320502,116.523409610063
"TMEM274P",0,2.37597909142318,0,0.871904466222838,0,0,0,0,0,0,0,0.681423448012065
"MIR5697",0,0,0,0,0,0,0,0,0,0,0,0
"LOC124903840",0,0,0,0,0,0,0,0,0,0,0,0
"RBP7",5.27851999340469,7.12793727426954,6.40271665005631,9.59094912845121,9.04057916312658,5.0796374376537,3.7341027457579,5.90830824231761,10.2330547667108,13.8352632937328,9.13572592172648,0.681423448012065
"UBE4B",650.577589187128,536.971274661639,585.848573480152,675.725961322699,594.095202148318,587.206087792768,556.381309117927,513.284278551343,603.750231235935,559.33993030377,569.840904367689,541.05021772158
"KIF1B",1256.28775843032,1243.82505436003,1193.03953579383,1327.03859759116,1251.47445843852,1408.07549771761,1271.46198493056,1344.14012512726,1285.6437897813,1360.79696824786,1268.72393737977,1336.27138155166
"PGD",20542.6801843327,21516.8666519283,18992.5918229504,16629.8338842682,20391.6720580865,16829.8547584343,21967.7264532937,20973.017183167,17591.5514216819,19932.6614738994,19846.2225992106,16861.8232210585
"CENPS-CORT",0,1.18798954571159,1.06711944167605,0.871904466222838,0,6.09556492518445,3.7341027457579,2.21561559086911,5.58166623638769,1.97646618481897,2.28393148043162,1.36284689602413
"CENPS",34.3103799571305,36.8276759170593,45.8861359920702,27.9009429191308,37.4538279615244,36.5733895511067,42.9421815762158,44.3123118173821,43.7230521850369,38.54109060397,33.1170064662585,44.9739475687963
"CORT",2.63925999670234,3.56396863713477,4.2684777667042,2.61571339866851,6.45755654509041,2.03185497506148,1.86705137287895,2.95415412115881,3.72111082425846,2.96469927722846,0,3.40711724006032
"DFFA",1000.27953875019,858.91644154948,742.715131406532,1015.76870314961,951.843834746327,751.786340772748,972.733765269933,984.471860876172,781.433273094277,988.233092409487,986.65839954646,802.0353983102
"PEX14",302.195269622418,316.005219159283,455.660001595674,304.29465871177,400.368505795606,391.132082699335,373.41027457579,320.525722145731,375.832193250105,382.446206762472,375.706728531002,391.818482606937
"CASZ1",256.008219680127,223.342034593779,308.397518644379,238.901823745057,238.929592168345,281.411914046015,231.51437023699,240.763560874443,262.338313110222,216.423047237678,284.349469313737,262.348027484645
"LOC105376733",0,0,0,0,0,0,0,0,0,0,0,0
"LOC105376735",0,0,0,0,0,0,0,0,0,0,0,0
"C1orf127",1.31962999835117,0,0,0,0,0,0,0,0,0,2.28393148043162,0
"TARDBP",4016.95371498097,3683.95558125164,3849.09982612552,4078.76909299043,4025.64075020936,4212.03536330245,3771.44377321548,3767.28504300777,3787.16054138905,3768.13278135737,3934.07197504347,3881.38795987672
"MASP2",11.8766699851605,16.6318536399623,12.8054333001126,6.10333126355986,14.2066243991989,12.1911298503689,8.40173117795527,8.12392383318672,11.1633324727754,4.94116546204744,10.2776916619423,24.5312441284343
